name,region,lat,lon,tags
대구약령시 한방의료체험타운,대구광역시,35.868258989,128.5909992253,"관광,문화"
대구어린이대공원,대구광역시,35.8467259942,128.6277993617,"관광,문화"
대구창의융합교육원,대구광역시,35.8456399773,128.6262411957,"관광,문화"
대구출판산업지원센터,대구광역시,35.8437827532,128.5242224557,"관광,문화"
대구향교,대구광역시,35.859751711,128.5959906893,"관광,문화"
대굴령마을,강원특별자치도,37.7229426427,128.8150638568,"관광,문화"
대금굴 (대이리 동굴지대),강원특별자치도,37.3259535342,129.0205714417,"관광,자연"
대기 농촌체험휴양마을,경상남도,35.4621581052,128.0018371703,"관광,문화"
대덕숲유원지,충청북도,36.6994225812,127.6792126323,"관광,문화"
대도,경상남도,34.9319481233,127.8322770607,"관광,자연"
대둔도,전라남도,34.7290511565,125.4642575694,"관광,자연"
대둔산도립공원(금산),충청남도,36.1374586362,127.3416665299,"관광,자연"
대둔산도립공원(전북),전북특별자치도,36.1172885601,127.3328123047,"관광,자연"
대둔산자연휴양림,충청남도,36.1223131984,127.3448472076,"관광,자연"
대련사(예산),충청남도,36.5872889606,126.7812047382,"관광,문화"
대룡마을,부산광역시,35.3708886464,129.2635125022,"관광,문화"
대리 칠충각,전라남도,35.0556000315,126.9749854093,"관광,문화"
대림동 차이나타운,서울특별시,37.4924530714,126.8975138236,"관광,문화"
대림어린이공원,서울특별시,37.491122772,126.9032244523,"관광,문화"
대방녹지공원,경상남도,35.2023082687,128.6999051661,"관광,문화"
대방마을,경상남도,34.9290023706,128.0553798357,"관광,문화"
대방진굴항,경상남도,34.9293829022,128.0564575091,"관광,문화"
대법사(밀양),경상남도,35.4666296259,128.6064811567,"관광,문화"
대법사(여주),경기도,37.2285297562,127.6048821432,"관광,문화"
대복사(남원),전북특별자치도,35.4166215587,127.3686220088,"관광,문화"
대봉감마을(악양대봉감마을),경상남도,35.1429110694,127.7045439293,"관광,문화"
대봉산자연휴양림,경상남도,35.5779815896,127.7150482787,"관광,자연"
대부도,경기도,37.2437208608,126.5852713772,"관광,자연"
대부도 메타세콰이어길,경기도,37.2863268431,126.5745656285,"관광,자연"
대부도 방아머리 음식문화거리,경기도,37.2436764194,126.585151945,"관광,문화"
대부도 종현마을,경기도,37.2804270545,126.5475460277,"관광,문화"
대부도 흘곶 어촌체험 마을,경기도,37.2060107159,126.5493923397,"관광,문화"
대부도공원,경기도,37.2905347955,126.5806788449,"관광,문화"
대부둑공원,경기도,37.2549430248,126.9702055288,"관광,문화"
대산플라워랜드,경상남도,35.3563412794,128.7169689369,"관광,자연"
대섬어촌복합체험공원,전라남도,34.3505189364,126.5211480704,"관광,문화"
대성리 국민관광지,경기도,37.6798927837,127.3795590264,"관광,문화"
대성사(대구),대구광역시,35.8737971315,128.584510754,"관광,문화"
대성사(서울),서울특별시,37.4763181306,127.0134731649,"관광,문화"
대성사(옥천),충청북도,36.3167481418,127.5907283417,"관광,문화"
대성사(이원),충청북도,36.2456816692,127.6136837878,"관광,문화"
대성산지구 전적비,강원특별자치도,38.1775155575,127.5405935748,"관광,문화"
대승령과 대승폭포,강원특별자치도,38.1196152453,128.3415306083,"관광,자연"
대승사(문경),경상북도,36.7498971181,128.2720887078,"관광,문화"
대아저수지(대아호),전북특별자치도,35.9730817321,127.2732436768,"관광,자연"
대야도어촌체험휴양마을,충청남도,36.4669909296,126.4153020146,"관광,문화"
대야산,경상북도,36.6706471601,127.9325213124,"관광,자연"
대야산 용추계곡,경상북도,36.6585600035,127.9514866237,"관광,자연"
대연수목전시원,부산광역시,35.1251964498,129.0986919647,"관광,자연"
대왕수천예래생태공원,제주특별자치도,33.245628634,126.3953094368,"관광,자연"
대왕암 송림,울산광역시,35.4911006709,129.4388882995,"관광,자연"
대왕암공원,울산광역시,35.4904590082,129.4352747432,"관광,문화"
대왕저수지,경기도,37.431121907,127.0864483596,"관광,자연"
대운산,울산광역시,35.3901665277,129.2361865678,"관광,자연"
대운선박,충청북도,36.7611211922,127.8393771,"관광,문화"
대운암(청도),경상북도,35.5905216784,128.782681752,"관광,문화"
대원공원,경기도,37.4340282818,127.1506618859,"관광,문화"
대원사(가평),경기도,37.8947117205,127.5024054516,"관광,문화"
대원사(산청),경상남도,35.3556805591,127.8071737941,"관광,문화"
대원사(충주),충청북도,36.9693294723,127.9291353547,"관광,문화"
대원사계곡,경상남도,35.3563249828,127.8101068526,"관광,자연"
대유평공원,경기도,37.2874813034,126.9915582378,"관광,자연"
대이작도,인천광역시,37.1749176125,126.2587835301,"관광,자연"
대이작도선착장,인천광역시,37.1782837005,126.24784277,"관광,자연"
대장도,전북특별자치도,35.8181426562,126.3945094696,"관광,자연"
대장마을,경상남도,35.414735912,127.858476053,"관광,문화"
대장봉,전북특별자치도,35.8173982984,126.3946150349,"관광,자연"
대저생태공원,부산광역시,35.2098876352,128.9845829117,"관광,자연"
대저수문 생태공원,부산광역시,35.2300382982,128.9924261214,"관광,자연"
대전 신흥사,대전광역시,36.3341528947,127.3453470164,"관광,문화"
대전 엑스포 아쿠아리움,대전광역시,36.3751571874,127.3820481776,"관광,문화"
대전 회덕 동춘당,대전광역시,36.3648816382,127.4412987135,"관광,문화"
대전리 석불입상,전라남도,35.2718199331,127.4527266574,"관광,문화"
대전목재문화체험장,대전광역시,36.3098181812,127.4238601011,"관광,문화"
대전사,경상북도,36.3965927808,129.145407486,"관광,문화"
대전아쿠아리움,대전광역시,36.3101042093,127.4210159026,"관광,문화"
대전엑스포과학공원,대전광역시,36.3759931713,127.3802705364,"관광,문화"
대전트래블라운지,대전광역시,36.3305103683,127.4300006577,"관광,문화"
대전해수욕장,전라남도,34.7135268715,127.2724761027,"관광,자연"
대정성지,제주특별자치도,33.2535450929,126.260762605,"관광,문화"
대정향교,제주특별자치도,33.2392193306,126.2884466303,"관광,문화"
대제복구비,전북특별자치도,35.7992583767,126.866851105,"관광,문화"
대조사(부여),충청남도,36.1907920635,126.9009683972,"관광,문화"
대죽마을,전라남도,34.3591737728,126.5364770753,"관광,문화"
대진 해수욕장,강원특별자치도,37.5810009497,129.1125692666,"관광,자연"
대진1리해변,강원특별자치도,38.50338874,128.4236806136,"관광,자연"
대진마을,강원특별자치도,37.5818591651,129.1115971051,"관광,문화"
대진항,강원특별자치도,38.499803068,128.4247222981,"관광,자연"
대진항 해상공원,강원특별자치도,38.4989615323,128.4263805057,"관광,자연"
대진해수욕장,경상북도,36.5645374176,129.4266915867,"관광,자연"
대천공원,부산광역시,35.1813775511,129.1678566312,"관광,문화"
대천오토캠핑장,충청남도,36.3698162223,126.5917719982,"관광,문화"
대천천,부산광역시,35.2422290925,129.019201232,"관광,자연"
대천한내돌다리,충청남도,36.3484466017,126.6005134395,"관광,문화"
대천항,충청남도,36.327547448,126.5099110245,"관광,자연"
대천항유람선,충청남도,36.3270502775,126.5095832891,"관광,문화"
대청계곡대나무숲,경상남도,35.1843837869,128.7703078408,"관광,자연"
대청댐,대전광역시,36.4743753786,127.4815115699,"관광,문화"
대청댐 전망대,충청북도,36.4794248491,127.484238965,"관광,문화"
대청도 농여해변,인천광역시,37.841163753,124.7015425379,"관광,자연"
대청도 옥죽동 해안사구,인천광역시,37.8433331588,124.7148329142,"관광,자연"
대청호,대전광역시,36.4011148323,127.5101665667,"관광,자연"
대청호 마산동 쉼터,대전광역시,36.3812776529,127.4787615831,"관광,자연"
대청호 벚꽃길,대전광역시,36.3665464603,127.5043180337,"관광,자연"
대청호자연수변공원,대전광역시,36.3726452347,127.4747177362,"관광,문화"
대초마을,전라남도,35.3623029957,126.4038589369,"관광,문화"
대촌마을,경상남도,35.152457027,127.6936585281,"관광,문화"
대치유수지체육공원,서울특별시,19.69442748,117.9925662504,"관광,문화"
대파니힐링팜,전북특별자치도,36.0328094268,127.0217117577,"관광,문화"
대평지,경기도,37.4223245313,127.6331434606,"관광,자연"
대평포구,제주특별자치도,33.2365152273,126.3620208614,"관광,자연"
대포마을,강원특별자치도,38.1758166221,128.6072936101,"관광,문화"
대포서원(김포),경기도,37.6170560335,126.6291153801,"관광,문화"
대포숲,경상남도,35.315240689,127.8079192349,"관광,자연"
대포포구,제주특별자치도,33.2377274199,126.4392113608,"관광,자연"
대포항,강원특별자치도,38.1749528373,128.6074602892,"관광,자연"
대포항 원조튀김골목,강원특별자치도,38.1735918509,128.6057410427,"관광,문화"
대포항 전망대,강원특별자치도,38.1760054678,128.6061992595,"관광,문화"
대포해안,제주특별자치도,33.2380216246,126.4260597168,"관광,자연"
대풍헌,경상북도,36.7612908473,129.4702540694,"관광,문화"
