Aㅁid,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,"서울야외도서관 〈책읽는 성북: 숲, 색을 입히다〉",서울특별시 성북구 화랑로13가길 110-10 (하월곡동),,37.6102086262,127.0409779755,3384311,"축제,인문",,[]
,서울억새축제,서울특별시 마포구 하늘공원로 95 (상암동),,37.569152288,126.8861432556,626944,"축제,인문",,[]
,서울와우북페스티벌,서울특별시 마포구 양화로 72 서교동 효성 해링턴 타워,,37.5508549625,126.9167298722,229057,"축제,인문",,[]
,서울일러스트레이션페어V.19,서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,2718984,"축제,인문",,[]
,서울조각페스티벌,서울특별시 중구 세종대로 110 (태평로1가),,37.5662570431,126.9777210995,3479542,"축제,인문",,[]
,서울청소년페스티벌,서울특별시 광진구 능동로 216 (능동),,37.5493552228,127.0762792676,3393411,"축제,인문",,[]
,서울커피앤티페어,서울특별시 서초구 강남대로 27,,37.4683111849,127.0390127336,2500608,"축제,인문",,[]
,서울프린지페스티벌2025,서울특별시 마포구 월드컵북로 75 (성산동),,37.5605066025,126.9158380144,142193,"축제,인문",,[]
,서울함 페스티벌,서울특별시 마포구 마포나루길 407 (망원동),,37.5558400869,126.8939679181,3116227,"축제,인문",,[]
,서천 동백꽃 주꾸미 축제,충청남도 서천군 서인로 58,,36.1297866703,126.5036833852,141641,"축제,인문",,[]
,서천 마량진항 해넘이 해돋이 행사,충청남도 서천군 서면 서인로 58,,36.1297866703,126.5036833852,140682,"축제,인문",,[]
,서천 자연산 광어 도미 축제,충청남도 서천군 서면 서인로 58,,36.1297866703,126.5036833852,1241762,"축제,인문",,[]
,서천 홍원항 자연산 전어 꽃게 축제,충청남도 서천군 홍원길 88,,36.1563335905,126.5012968021,141268,"축제,인문",,[]
,서천국가유산야행,충청남도 서천군 한산면 지현리,,36.0825360948,126.8037382759,3351888,"축제,인문",,[]
,서초뮤직앤아트페스티벌(SMAF),서울특별시 서초구 신반포로 194 (반포동),,37.5062061855,127.0055841495,2989981,"축제,인문",,[]
,서초책있는거리 10월 북캠프,서울특별시 서초구 반포대로 201 (반포동),,37.4976821568,127.0045483736,3382981,"축제,인문",,[]
,서초책있는거리 6월 북캉스,서울특별시 서초구 반포대로 201 (반포동),,37.4976821568,127.0045483736,3306335,"축제,인문",,[]
,서커스데이,서울특별시 강서구 마곡동로 161 (마곡동),,37.5692236076,126.8360144928,3357317,"축제,인문",,[]
,서해랑길 친환경 캠핑 페스티벌,충청남도 보령시 신흑동,,36.3033698094,126.5183109,3407433,"축제,인문",,[]
,석계역 달빛야행,서울특별시 노원구 월계동,,37.61534456,127.0642451532,3359644,"축제,인문",,[]
,석곡 코스모스음악회,전라남도 곡성군 석곡면 석곡리 246-12,,35.1291770453,127.2542450317,1391203,"축제,인문",,[]
,선농대제,서울특별시 동대문구 무학로44길 38 (제기동),,37.5812368301,127.0319046265,3484594,"축제,인문",,[]
,선인장페스티벌,경기도 고양시 일산동구 호수로 731 (장항동),,37.6645195058,126.760463152,1389831,"축제,인문",,[]
,설 맞이 어울마당,충청남도 부여군 부여읍 금성로 5,,36.275688198,126.9179090801,1189615,"축제,인문",,[]
,설맞이 작은문화축전,전북특별자치도 전주시 완산구 쑥고개로 249,,35.801323091,127.0897200882,2476859,"축제,인문",,[]
,설악문화제,강원특별자치도 속초시 엑스포로 75 (조양동),,38.1908921624,128.5824426186,1718491,"축제,인문",,[]
,설화예술제,충청남도 아산시 염치읍 송곡리,,36.8006102622,127.0197802448,3371995,"축제,인문",,[]
,성남동 커피페스티벌,울산광역시 중구 북정동,,35.5572632452,129.3214994444,3501104,"축제,인문",,[]
,성남페스티벌,경기도 성남시 분당구 야탑동,,37.4093862126,127.1238927927,3018095,"축제,인문",,[]
,성동구 구립도서관 북 페스티벌,서울특별시 성동구 성수동1가,,37.5454244491,127.0388022367,3380161,"축제,인문",,[]
,성북 MOA 마켓,서울특별시 성북구 동소문동2가,,37.5882522289,127.0067150561,3495416,"축제,인문",,[]
,성북 책모꼬지 <성북은_도서관>,서울특별시 성북구 화랑로18자길 13 (상월곡동),,37.6050260688,127.0506050239,2434313,"축제,인문",,[]
,성북거리문화축제 <다다페스타>,서울특별시 성북구 석관동,,37.6104117333,127.0605761839,3348362,"축제,인문",,[]
,성북구 사회적경제한마당 모두의 향연,서울특별시 성북구 보문로 168 (삼선동5가),,37.5894939323,127.0167863252,3368645,"축제,인문",,[]
,성북동문화유산야행,서울특별시 성북구 성북로 58 (성북동),,37.5929238311,127.0024264259,2491558,"축제,인문",,[]
,성북세계음식축제 누리마실,서울특별시 성북구 성북로 37 (성북동1가),,37.5911073903,127.0032597348,2001015,"축제,인문",,[]
,성주가야산황금들녘메뚜기축제,경상북도 성주군 수륜면 수성리,,35.8694487366,128.1896734915,2858894,"축제,인문",,[]
,성주참외&생명문화축제,경상북도 성주군 성주읍 성밖숲길 30,,35.9158034572,128.2800725635,2816651,"축제,인문",,[]
,세계 꽃ㆍ문화관광축제,경기도 고양시 일산동구 호수로 595 (장항동),,37.6553373919,126.7689209714,3367459,"축제,인문",,[]
,세계 민속춤 축제,서울특별시 성동구 행당동,,37.561741967,127.0370908186,2999875,"축제,인문",,[]
,세계 요가의 날 on 남이섬,강원특별자치도 춘천시 남산면 남이섬길 1,,37.7963208193,127.5255090138,3304902,"축제,인문",,[]
,세계를 품은 인천교육 한마당,인천광역시 연수구 센트럴로 123 (송도동),,37.3900244069,126.6466173186,3011126,"축제,인문",,[]
,세계예술인한반도평화대회,경기도 파주시 탄현면 헤이리마을길 70-21,,37.7880679075,126.6993124807,3518550,"축제,인문",,[]
,세계유산 조선왕릉축전,서울특별시 강남구 선릉로100길 1 (삼성동),,37.5071957139,127.0475969642,2756476,"축제,인문",,[]
,세계음악극 페스티벌,전라남도 무안군 무안읍 창포로 8,,34.9903295458,126.4720259171,3400757,"축제,인문",,[]
,세계인 어울림 축제,대전광역시 유성구 엑스포로 107 (도룡동),,36.3750212633,127.391694541,1954396,"축제,인문",,[]
,세븐비치 어싱 챌린지,부산광역시 기장군 장안읍 임랑해안길 51,,35.318997257,129.2641999985,3306558,"축제,인문",,[]
,세종 조치원 복숭아 축제,세종특별자치시 조치원읍 대첩로 98,,36.595927368,127.2840981632,606610,"축제,인문",,[]
,세종낙화축제,세종특별자치시 중앙공원로 60 (세종동),,36.4913335625,127.2701689309,3300114,"축제,인문",,[]
,세종단오제,세종특별자치시 다솜로 216 (세종동),,36.4989993515,127.2701992755,3305155,"축제,인문",,[]
,세종대왕과 초정약수축제,충청북도 청주시 청원구 내수읍 초정약수로 851,,36.7213297572,127.6006940627,1344850,"축제,인문",,[]
,세종시 빛 축제,세종특별자치시 보람동,,36.4828515855,127.2918422185,3076955,"축제,인문",,[]
,세종시 정월대보름 맞이 행사,세종특별자치시 세종동,,36.4823210211,127.2879120298,3480337,"축제,인문",,[]
,세종자원순환축제,세종특별자치시 다솜로 216 (세종동),,36.4989993515,127.2701992755,3371548,"축제,인문",,[]
,세종축제,세종특별자치시  호수공원길 155,,36.4967663593,127.2750155705,1849007,"축제,인문",,[]
,세종화랑협회 창립기념 아트페어 “프로젝트 FREE” 겨울정원54℃,세종특별자치시 조치원읍 평리,,36.606948617,127.300515832,3446771,"축제,인문",,[]
,센텀맥주축제,부산광역시 해운대구 수영강변대로 120 (우동),,35.1710029572,129.1270687971,1816618,"축제,인문",,[]
,소래포구 축제,인천광역시 남동구 장도로 86-17,,37.397980675,126.7393253184,506809,"축제,인문",,[]
,소사복숭아축제,경기도 부천시 소사구 성주로23번길 22 (송내동),,37.4816630099,126.7611737737,749822,"축제,인문",,[]
,소소플래닛 신안코아 맥주 페스티벌,경기도 안산시 상록구 석호로 315 (본오동),,37.2938005598,126.8660055774,3351913,"축제,인문",,[]
,소양강문화제,강원특별자치도 춘천시 시청길 11 (옥천동),,37.8810508584,127.7293935081,1718508,"축제,인문",,[]
,소이작도 해작해작 갯티길 산책,인천광역시 옹진군 자월면 소이작로 245,,37.1813551237,126.2221311414,3301962,"축제,인문",,[]
,속초 칠링비치페스티벌,강원특별자치도 속초시 해오름로 186 (조양동),,38.1899288046,128.6039879141,2611034,"축제,인문",,[]
,솜리결사대 : 금고의 비밀을 밝혀라,전북특별자치도 익산시 인북로12길 5 (갈산동),,35.9348805021,126.9520288769,3368613,"축제,인문",,[]
,송도 트라이보울 재즈 페스티벌,인천광역시 연수구 인천타워대로 250 (송도동),,37.3935321271,126.6349460632,3522928,"축제,인문",,[]
,송도달집축제,부산광역시 서구 송도해변로 100 (암남동),,35.0768587065,129.0180752934,1199618,"축제,인문",,[]
,송도해변축제,인천광역시 연수구 아암대로 764 (송도동),,37.3990651932,126.6562495239,2989846,"축제,인문",,[]
,송월동 동화마을 어린이 축제,인천광역시 중구 동화마을길 42 (송월동3가),,37.4776859887,126.6207394716,3489319,"축제,인문",,[]
,송파구 호수벚꽃축제,서울특별시 송파구 송파나루길 206 (신천동),,37.5119517366,127.1042611168,1592898,"축제,인문",,[]
,쇠소깍축제,제주특별자치도 서귀포시 쇠소깍로 128 (하효동),,33.2521898455,126.6230089969,577899,"축제,인문",,[]
,수라간 시식공감,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,2601364,"축제,인문",,[]
,수문장 교대의식,서울특별시 종로구 사직로 161,,37.5801859611,126.9767235747,141661,"축제,인문",,[]
,수성못페스티벌,대구광역시 수성구 무학로 112,,35.8293778245,128.620594923,1846818,"축제,인문",,[]
,수성빛예술제,대구광역시 수성구 무학로 112 (두산동),,35.829419486,128.6206032541,2641128,"축제,인문",,[]
,수안보온천제,충청북도 충주시 수안보면 물탕2길 17,,36.8470085564,127.9909083077,1569938,"축제,인문",,[]
,수영전통달집놀이,부산광역시 수영구 광안해변로 219 (광안동),,35.1538130576,129.1185477876,1796523,"축제,인문",,[]
,수원 국가유산 야행,경기도 수원시 팔달구 정조로 893 (장안동),,37.2875205998,127.0146478075,1916616,"축제,인문",,[]
,수원음식문화박람회,경기도 수원시 팔달구 창룡대로 21 (매향동),,37.2821351915,127.0190947768,3012161,"축제,인문",,[]
,수원재즈페스티벌,경기도 수원시 영통구 광교호수로 165 (하동),,37.2833192997,127.0700734505,2616316,"축제,인문",,[]
,수원화성문화제,경기도 수원시 팔달구 신풍동,,37.281915712,127.0156617611,914138,"축제,인문",,[]
,수원화성박물관 테마전 방화수류정,경기도 수원시 팔달구 창룡대로 21 (매향동),,37.2821351915,127.0190947768,3491426,"축제,인문",,[]
,수원화성의 비밀,경기도 수원시 팔달구 행궁로 11,,37.2810769133,127.0152812635,2674675,"축제,인문",,[]
,순창 코리아 떡볶이 페스타,전북특별자치도 순창군 순창읍 장류로 55,,35.3687947722,127.1123375755,3395188,"축제,인문",,[]
,순창장류축제,전북특별자치도 순창군 순창읍 민속마을길 6-3,,35.3686391948,127.1099933429,638241,"축제,인문",,[]
,순천 낙안읍성 민속문화축제,전라남도 순천시 낙안면 충민길 30,,34.9060980993,127.3417429744,527789,"축제,인문",,[]
,순천 푸드앤아트 페스티벌,전라남도 순천시 중앙로 93 (영동),,34.9539395957,127.4831987813,2485123,"축제,인문",,[]
,숭례문 파수의식 / 원데이! 파수군,서울특별시 중구 세종대로 40 (남대문로4가),,37.5599827296,126.9753770466,3107059,"축제,인문",,[]
,숲으로 오라,제주특별자치도 제주시 오남로 221 (오라이동),,33.4762494799,126.5148299868,3495841,"축제,인문",,[]
,쉬엄쉬엄 한강 3종 축제,서울특별시 광진구 능동로 10 (자양동),,37.5316404411,127.0667334178,3114311,"축제,인문",,[]
,스니커콘 서울 (Sneaker Con SEOUL),서울특별시 성동구 연무장15길 11 (성수동2가),,37.5423085165,127.0594809973,3338253,"축제,인문",,[]
,스카마켓 in 인천 (SCA Market in Incheon),인천광역시 연수구 센트럴로 123 (송도동),,37.3900244069,126.6466173186,3105548,"축제,인문",,[]
,스프링워크서울,서울특별시 마포구 한강난지로 162 (상암동),,37.5630252055,126.8851546298,2949644,"축제,인문",,[]
,승기천 꽃피나 봄,인천광역시 연수구 청능대로 205 (연수동),,37.4073369553,126.6846105988,3485678,"축제,인문",,[]
,시나브로 치유길 힐링 걷기 챌린지(전북특별자치도 완주편),전북특별자치도 완주군 구이면 덕천전원길 232-58,,35.7260602293,127.1361790273,3479565,"축제,인문",,[]
,시나브로 치유길 힐링 걷기 챌린지(충청남도 공주편),충청남도 공주시 사곡면 마곡사로 966,,36.5588462678,127.0123291438,3479747,"축제,인문",,[]
,시민창작예술축제 학산마당극놀래,인천광역시 미추홀구 경인로 216-1 (도화동),,37.4631995872,126.666319049,2829118,"축제,인문",,[]
,시흥 거북섬 썸머나잇 페스티벌,경기도 시흥시 거북섬둘레길 42 (정왕동),,37.3241520972,126.6806993687,3351333,"축제,인문",,[]
,시흥 써머비트 페스티벌,경기도 시흥시 거북섬둘레길 42 (정왕동),,37.3241520972,126.6806993687,3501428,"축제,인문",,[]
,시흥갯골축제,경기도 시흥시 동서로 287 갯골생태공원,,37.3898240311,126.7812550601,142197,"축제,인문",,[]
,시흥시청소년동아리축제,경기도 시흥시 시청로 20 시흥시청,,37.3795728335,126.8032866729,2833186,"축제,인문",,[]
,시흥월곶포구축제,경기도 시흥시 월곶중앙로14번길 56 (월곶동),,37.3918647788,126.7427224015,2828336,"축제,인문",,[]
,신라문화제,경상북도 경주시 노동동,,35.8413235963,129.2106733096,1718137,"축제,인문",,[]
,신비로운 강원투어,강원특별자치도 정선군 북평면 중봉길 41-35,,37.4742535268,128.6097538017,3367404,"축제,인문",,[]
,신정호 별빛축제,충청남도 아산시 신정로 616 (방축동),,36.771571307,126.9839287142,2996860,"축제,인문",,[]
,신촌글로벌대학문화축제,서울특별시 서대문구 창천동,,37.5567518583,126.9367889881,3317667,"축제,인문",,[]
,실버문화페스티벌,부산광역시 동구 이순신대로 164 (초량동),,35.1144578022,129.0466495614,2029539,"축제,인문",,[]
,실향민문화축제,강원특별자치도 속초시 조양동,,38.190717223,128.584503548,2495286,"축제,인문",,[]
,심훈 상록문화제,충청남도 당진시 무수동2길 25-21 (읍내동),,36.8905043203,126.6383928249,1692948,"축제,인문",,[]
